interactions,customer_id_encoded,product_id_encoded,rating_normalized
1,42605,8371,1.0
2,52164,20427,1.0
1,1321,20834,1.0
1,63150,11590,1.0
2,20642,8482,0.75
1,530,21004,1.0
1,18120,10231,1.0
4,16177,961,0.5
1,34693,13014,1.0
1,3163,4714,0.75
1,9608,14899,1.0
1,8861,4401,1.0
1,48608,8895,0.5
1,7579,17237,1.0
1,1250,15154,0.75
1,25634,16378,1.0
1,19699,20345,1.0
1,10744,3691,1.0
1,38922,5279,0.5
1,27023,18934,1.0
1,36988,16848,1.0
1,14242,7082,1.0
1,31025,5392,0.75
1,42611,8251,1.0
1,41047,12101,0.75
1,36609,15847,0.75
1,24943,17184,0.0
1,38064,5161,0.5
1,60426,6195,0.25
1,36805,16519,1.0
1,18072,11084,0.75
1,57763,3107,1.0
1,17690,3143,1.0
1,2855,846,0.5
1,24191,17726,1.0
1,17249,7006,0.0
1,65248,13779,1.0
2,33497,17314,1.0
1,57355,1684,0.75
1,63386,14202,1.0
1,28345,13718,0.75
1,36039,12725,1.0
1,41695,288,1.0
1,2654,5871,1.0
1,1468,15019,1.0
1,55764,11391,1.0
1,38738,14458,1.0
1,26601,8151,1.0
1,20319,20575,1.0
1,50280,9866,0.25
1,8152,4659,1.0
1,22761,11426,0.0
1,62564,15131,0.5
1,28390,13310,0.75
1,11993,5072,0.75
1,21227,16068,1.0
1,51887,5123,1.0
1,31319,20646,0.75
1,25730,18526,1.0
2,40897,8298,1.0
1,59299,14527,0.0
1,58403,13141,0.75
1,54941,4000,1.0
1,53468,13418,1.0
1,8278,6415,0.75
1,3637,18080,1.0
2,44752,5659,1.0
1,16951,4586,0.0
2,4496,4714,0.5
1,36858,16301,1.0
1,11074,12725,1.0
1,31584,13088,1.0
1,63774,20565,0.75
1,31476,13997,0.5
1,281,2282,1.0
1,39721,8482,0.5
1,54407,9575,1.0
1,44685,14213,0.75
1,40557,1074,0.0
1,43434,6846,1.0
1,43070,2662,1.0
1,26625,6947,1.0
1,12280,5089,1.0
1,19310,1861,0.0
1,8791,16802,1.0
1,1659,7467,0.75
5,61264,1088,1.0
1,19720,14347,1.0
2,32241,11238,1.0
1,14873,8472,1.0
1,56803,16114,0.0
2,34928,9620,1.0
1,11132,8932,0.75
1,40778,14298,0.75
1,9309,17406,1.0
1,64833,8118,1.0
1,8037,12837,1.0
1,57150,20103,0.5
1,9399,12725,0.75
1,59564,12923,0.5
1,20641,19633,1.0
1,42492,880,0.75
1,57334,10627,0.75
1,31756,7494,1.0
1,51306,19777,1.0
1,57838,2992,0.75
1,46376,15598,1.0
2,55675,15735,1.0
1,28128,15915,0.0
2,28017,19822,1.0
1,64050,13066,1.0
1,34794,13428,1.0
1,3310,12091,1.0
1,62980,9916,1.0
1,17471,4891,0.0
1,52046,2081,0.75
1,34132,7026,0.75
1,41236,17301,1.0
1,16781,19633,0.75
2,58243,5219,1.0
2,27280,4506,0.75
1,64868,9542,1.0
1,53874,8921,1.0
1,12476,20235,1.0
1,64243,1953,1.0
2,63905,5538,0.75
1,58655,20158,1.0
1,43103,1418,1.0
1,51314,19192,1.0
1,15630,3452,1.0
1,41567,16665,1.0
1,44833,20158,0.0
1,50389,4409,1.0
1,50382,3135,1.0
1,36559,13792,1.0
6,27223,19233,0.75
1,29799,16302,1.0
1,5783,15487,1.0
1,8802,13510,0.5
1,37472,5870,1.0
1,20132,13543,1.0
1,22039,20933,1.0
1,61157,10015,1.0
1,55601,18678,0.0
1,25559,5662,0.75
1,26801,9917,0.5
1,65165,17694,1.0
1,51393,11022,1.0
1,39976,10871,0.75
1,55087,1779,0.5
1,63694,11334,1.0
1,33704,3281,0.25
1,11738,7233,1.0
1,14368,19620,1.0
1,37341,20232,1.0
1,42731,12111,1.0
1,12911,5674,0.25
1,48053,19469,0.5
1,3384,13066,1.0
1,43031,1466,1.0
1,62699,20304,1.0
1,47460,14098,1.0
1,29978,8251,1.0
1,57890,2680,0.25
1,57313,7611,1.0
1,55252,19706,1.0
2,62046,7006,0.5
1,23114,20709,0.75
1,47533,13428,1.0
2,23332,1949,0.75
1,50165,10447,1.0
1,48313,780,0.5
1,22610,19496,0.25
1,3648,10668,1.0
1,61876,5930,1.0
1,30207,4460,1.0
1,9027,8583,1.0
1,14901,13475,0.75
1,39875,12851,1.0
1,10360,5988,1.0
1,26691,11156,0.0
1,25997,16854,1.0
1,34472,17529,0.0
1,32884,18227,1.0
1,40740,376,1.0
1,4690,1099,0.0
1,23356,12686,1.0
1,12857,200,0.75
1,11995,19237,1.0
1,5874,19170,1.0
1,25742,2956,1.0
1,12149,1742,1.0
1,46490,1466,0.75
1,4748,15467,0.75
1,4379,8366,1.0
1,65127,12725,0.5
1,33314,20173,1.0
1,58670,9116,0.75
1,31351,1763,0.5
1,58919,15899,1.0
1,3915,8118,0.5
3,61845,17644,0.75
1,54268,14073,1.0
1,63460,963,0.75
1,9675,8939,0.0
1,22801,4774,0.75
1,59029,16401,0.75
1,11575,5538,1.0
1,27500,19815,0.75
1,2739,20755,0.0
1,28258,19790,1.0
1,41628,703,0.75
1,60270,3068,1.0
1,9926,11255,1.0
1,44605,4506,1.0
1,23523,880,1.0
1,40909,4213,1.0
1,58329,18506,0.0
1,12469,6375,1.0
1,43480,4714,1.0
3,19214,3002,0.0
1,35867,5729,1.0
1,41381,123,0.0
1,24228,4365,0.75
1,23019,6967,1.0
1,5320,3587,1.0
1,821,10178,0.75
1,58826,19094,0.75
1,5763,13647,1.0
1,20156,3955,1.0
1,39341,6724,0.75
1,64992,16499,1.0
2,568,14759,1.0
1,26306,9939,1.0
1,8511,18956,0.0
4,23419,3961,0.75
1,40613,18059,0.0
1,28070,13424,0.0
1,42341,15519,1.0
1,9426,6277,1.0
1,13901,15355,1.0
1,9838,4545,0.0
1,1865,16909,1.0
1,8815,12178,1.0
1,59934,1816,1.0
1,5446,10984,0.75
1,15351,6845,0.75
1,7641,5582,0.5
1,54261,5310,0.0
1,14314,14756,1.0
1,7562,8116,0.75
1,2412,304,0.75
2,38220,8181,1.0
1,37081,2258,1.0
1,7265,4683,1.0
1,7592,18389,1.0
1,53261,20545,1.0
2,42398,14111,0.0
1,4534,2729,1.0
1,33862,4545,1.0
1,31651,3260,1.0
1,26748,5697,1.0
1,46851,20105,0.0
1,24185,10026,1.0
1,23570,8952,0.75
1,17016,2298,0.75
1,47358,72,0.5
1,24217,14006,0.0
1,28815,30,1.0
1,30477,667,1.0
1,46319,14298,0.5
1,11551,963,1.0
1,21345,9047,1.0
1,65238,3261,0.75
1,8909,21184,0.75
1,26989,4251,1.0
1,24306,1284,0.5
1,54781,5748,0.0
1,19887,8444,1.0
1,57885,12092,1.0
1,28250,17647,0.5
1,13641,15431,0.0
1,19972,10342,1.0
1,5233,1889,1.0
1,12842,12289,1.0
1,23080,15714,1.0
1,50860,14321,0.75
1,27918,1173,0.0
1,15077,20445,0.25
1,43833,19518,0.25
1,38964,16975,1.0
1,46389,4995,0.75
1,27741,10448,1.0
1,8695,505,0.5
1,33196,3498,1.0
1,16852,804,0.5
2,22785,14036,1.0
1,14373,1419,0.5
1,10584,350,1.0
1,22275,15089,1.0
1,55895,11750,1.0
1,36632,10896,0.75
1,48201,16084,1.0
1,34834,15558,1.0
1,42424,20367,1.0
1,20676,9106,1.0
1,693,5903,1.0
1,47325,12250,0.75
1,30678,4993,0.0
1,14130,9495,0.0
2,40563,562,0.5
1,21404,12759,1.0
1,7895,6375,1.0
1,63462,12289,1.0
1,22516,12514,1.0
1,316,571,0.5
1,38511,444,1.0
1,45084,11426,0.75
1,53504,7981,1.0
1,203,3946,0.5
2,64549,4478,0.25
2,33889,10996,1.0
1,37846,6859,1.0
1,46737,14460,0.75
1,49294,726,0.0
1,42726,15285,1.0
1,3414,12923,1.0
1,27822,3052,0.0
1,33089,1786,0.0
1,10364,2566,1.0
1,18647,20270,1.0
1,15734,11366,0.25
1,49932,20948,0.75
1,12814,10407,1.0
1,54156,604,0.75
1,4621,9931,1.0
1,40843,7374,1.0
1,63271,8035,1.0
1,60604,5161,0.25
1,1928,20212,1.0
1,29966,14298,0.75
1,27358,19792,0.0
1,37971,7265,0.0
1,40926,14298,0.75
1,49916,19046,1.0
1,56183,1492,0.5
1,32589,14609,0.25
1,23349,19289,1.0
2,11785,4687,1.0
1,30606,12031,0.5
1,15876,6563,1.0
1,4694,7677,0.0
1,32489,11957,1.0
1,47079,14288,0.75
1,10629,10540,1.0
1,62223,6756,1.0
1,55462,2956,1.0
3,9574,6891,0.75
1,430,5408,1.0
1,8935,5199,1.0
1,50447,12929,1.0
2,41253,19425,1.0
1,3330,267,0.0
4,62948,6435,0.0
1,63840,7176,1.0
1,16506,13535,0.0
1,35695,12712,1.0
2,23056,15295,1.0
1,28757,14006,0.25
1,32030,370,0.75
1,32608,9530,1.0
1,34355,1663,1.0
1,25171,1608,0.5
1,43140,12581,0.75
3,35758,19228,0.75
1,32540,4506,1.0
1,54480,7646,1.0
1,2675,19179,1.0
1,40245,40,0.75
1,35634,2290,1.0
1,28865,14674,0.75
1,48928,4895,0.5
1,44935,15058,0.75
4,23312,456,0.75
1,7946,3769,0.75
4,7849,16526,1.0
1,37863,8437,1.0
2,45699,5538,1.0
1,5590,7186,0.75
1,35251,14298,0.75
1,63109,6375,1.0
1,8568,14510,0.75
1,35563,7764,0.0
1,60772,17450,1.0
1,28723,5335,1.0
1,40239,5370,0.25
1,5002,3522,1.0
1,59039,18084,1.0
1,16950,1750,1.0
1,47951,908,1.0
1,41697,17363,1.0
1,19000,5161,0.75
1,33888,904,1.0
3,18557,19155,0.0
1,57738,20111,0.75
1,4875,11768,0.75
1,21516,6791,0.25
1,20047,18582,0.5
1,59507,12824,0.5
1,12765,5123,1.0
1,1701,11082,0.75
1,34174,2699,0.75
1,65188,18407,1.0
1,2579,6597,1.0
1,995,17005,1.0
1,43039,14868,0.0
1,49083,11812,1.0
1,24140,9293,1.0
1,16404,18598,0.75
1,2953,13113,1.0
2,20191,6100,1.0
1,39000,19150,1.0
1,57031,3669,0.0
1,48956,20158,0.0
1,60438,5709,0.0
1,59787,19621,1.0
1,28881,6595,1.0
1,7499,4287,0.75
1,42415,18535,0.5
1,48944,16553,1.0
1,27649,3130,1.0
1,61868,10802,0.75
2,54963,7500,1.0
1,15191,14211,1.0
1,62782,9244,0.0
2,15172,12612,1.0
1,14649,10794,1.0
1,11651,12671,0.5
1,52012,9724,1.0
1,58850,6867,1.0
1,7691,9615,0.0
1,38873,16512,1.0
1,1820,1075,0.75
1,28556,2968,1.0
1,48770,18170,1.0
1,62196,5153,1.0
1,24543,19077,0.75
1,56344,19406,1.0
1,9972,11210,1.0
1,53150,20597,1.0
1,13074,1648,0.0
1,37357,19185,0.5
1,55760,6213,0.75
1,1935,8097,0.0
1,63003,16519,1.0
1,60537,18540,0.75
1,40451,11569,1.0
3,42267,1137,0.0
1,16856,11338,0.75
1,46067,2729,1.0
1,28,17807,1.0
1,9398,16977,1.0
1,60039,10407,0.25
1,32043,10231,0.0
1,3048,17516,1.0
2,46602,3888,0.5
1,30631,12341,1.0
1,59294,1981,1.0
1,48732,12149,1.0
1,48845,14899,0.75
1,52633,4768,1.0
1,11198,5026,1.0
1,55794,11051,1.0
1,37163,14073,1.0
1,54191,19134,1.0
1,17885,15594,0.5
1,57702,541,0.5
1,3546,17516,1.0
1,14966,11338,1.0
1,19955,17583,0.25
1,48505,319,1.0
1,45041,15739,1.0
1,6519,14767,0.5
1,31817,8370,0.75
1,6563,17174,0.0
1,59611,8915,1.0
1,19959,4651,0.75
1,37099,16798,1.0
1,44963,20325,0.0
1,313,16514,0.75
1,4544,14298,0.5
1,19050,5911,1.0
2,2272,6810,1.0
1,37045,7073,0.75
1,34166,9594,1.0
1,15297,14662,1.0
1,26511,13865,0.75
1,42447,8312,1.0
1,61046,1967,0.75
1,10526,17509,0.75
1,17983,17095,1.0
3,4722,17992,0.5
1,36688,18468,0.0
1,1149,1245,1.0
1,12938,12344,0.75
1,57263,19283,1.0
1,44377,4841,1.0
1,62495,18655,0.5
1,24668,15085,0.0
1,34719,903,0.75
1,77,4449,0.75
1,25295,6528,0.75
1,57244,4741,1.0
1,51214,14180,1.0
1,64288,13460,1.0
1,56539,12063,1.0
1,62621,12388,1.0
1,44328,20858,1.0
2,64533,10890,0.75
1,40567,10395,0.75
1,28840,12725,1.0
1,51966,10104,1.0
1,48484,7556,0.75
1,63646,6452,0.5
1,5479,11603,0.75
1,9179,18800,0.0
1,59240,3522,1.0
1,60548,14242,0.75
1,19745,20850,0.0
1,49082,4657,0.5
1,36411,17427,0.75
1,15114,18293,1.0
1,14030,14744,0.75
1,6001,5579,1.0
2,19026,16322,0.0
1,51957,8483,1.0
2,33422,19318,0.0
1,38470,17058,1.0
1,12852,7343,0.75
1,48633,17599,1.0
1,5343,6449,1.0
1,33583,9770,1.0
2,20462,3857,1.0
1,64634,12375,1.0
1,102,6647,1.0
1,16523,3605,0.75
1,13932,13812,1.0
1,26318,6375,1.0
2,6559,1892,0.5
1,33045,17487,0.0
1,42045,5538,1.0
2,48300,12986,0.5
1,25455,7572,1.0
1,19487,8440,1.0
1,18755,14358,1.0
1,38182,4506,0.75
1,43318,1436,0.75
1,34808,16853,0.0
1,8689,10395,0.5
1,12009,3393,1.0
1,9645,4510,1.0
1,11916,18889,1.0
1,1692,13251,0.75
1,21661,3176,0.5
1,57674,10135,0.75
1,61004,2915,1.0
1,10567,8633,0.75
1,43023,18702,0.0
1,29974,19043,0.75
1,34622,13382,1.0
1,27883,15266,1.0
1,36928,15594,0.0
1,7588,9882,1.0
1,9774,11603,0.0
1,38361,20128,1.0
2,41734,20010,0.75
1,45220,4442,1.0
1,20888,1175,1.0
1,36164,15277,1.0
1,51379,10395,0.75
1,27291,11788,1.0
1,60629,6956,0.75
1,8427,15344,1.0
6,8273,2488,0.25
1,57919,620,1.0
1,45543,9563,0.0
1,12119,8198,1.0
1,23752,19522,0.75
1,39432,677,1.0
2,19991,11567,0.75
1,23486,15267,1.0
1,12059,15887,1.0
1,42036,9675,1.0
2,6594,14640,0.25
1,55395,7528,1.0
1,41507,7501,1.0
1,30790,9974,0.75
1,48250,2729,1.0
1,21842,4714,1.0
2,33705,17058,0.0
1,39618,7124,1.0
1,54196,15017,1.0
1,59084,1131,1.0
1,4276,13612,0.0
1,43495,12120,0.75
1,6629,2592,1.0
1,38471,4567,1.0
1,20575,7919,0.75
1,9176,12730,1.0
1,20094,1224,0.0
1,47054,4391,1.0
1,15144,10454,0.25
1,38758,8002,0.0
1,34532,12917,0.25
1,57501,17033,1.0
2,9504,1779,0.75
1,9165,5161,1.0
1,8441,15492,0.0
1,62633,9331,1.0
1,49926,2836,1.0
1,51775,6812,0.75
3,16341,3496,1.0
1,19447,19269,0.75
1,1924,13767,0.75
1,39332,6294,1.0
1,52061,5870,1.0
1,37197,17654,0.75
1,32615,846,1.0
1,32294,3629,0.0
1,2056,10454,1.0
1,40230,13081,0.0
1,50189,4012,1.0
1,38609,10918,1.0
1,59007,6311,0.75
1,62125,11050,1.0
1,9379,4572,0.75
1,60967,4714,1.0
1,42326,5161,0.75
2,6610,4802,1.0
1,25960,13516,1.0
1,16654,4468,0.5
1,52696,12612,1.0
1,6053,13419,1.0
1,47875,19043,0.0
1,1983,20235,0.5
1,41143,10280,1.0
1,36040,8786,0.75
1,62207,19932,1.0
2,39202,7619,1.0
1,32555,15242,0.5
1,17610,20393,1.0
1,10975,1577,1.0
1,14160,11488,1.0
1,14848,19406,1.0
2,38805,17599,0.75
1,41592,20209,1.0
1,50911,18053,1.0
1,56132,1254,1.0
1,3757,5543,0.75
1,732,12514,0.75
1,58790,13752,1.0
1,64616,13625,0.75
1,48667,19171,1.0
1,39705,10517,1.0
1,56273,14994,0.0
1,17467,15769,0.75
1,7740,12122,0.75
1,64888,5597,1.0
1,41975,4865,1.0
1,27880,20044,0.75
1,27801,8251,1.0
1,15843,6752,1.0
1,58967,19151,0.0
1,23963,21024,1.0
1,772,4506,1.0
1,23540,18934,0.0
3,1397,13590,0.0
1,29350,6141,0.25
1,48028,17182,0.5
1,10213,5632,1.0
1,34338,13621,0.5
1,5229,10394,0.5
1,63228,4687,0.5
1,17004,15006,1.0
1,43294,9005,1.0
1,33206,12918,1.0
1,20386,15660,1.0
1,12271,10156,1.0
2,5831,15067,1.0
1,11679,1583,1.0
1,45834,14006,0.5
1,18529,19135,1.0
1,64082,13262,1.0
1,30344,20819,0.75
1,24816,16770,0.75
1,18054,4478,0.5
1,33791,20246,1.0
1,48097,9670,1.0
1,20385,11427,1.0
1,23089,8151,1.0
1,8941,13002,1.0
1,41857,10840,1.0
1,54118,10015,0.75
1,36197,13544,1.0
1,24696,5870,0.5
1,45158,4840,0.5
1,15242,10734,0.0
2,9789,4478,0.0
1,22048,10198,0.75
2,7016,4469,1.0
1,28534,4877,0.0
1,62577,11578,1.0
1,64474,16653,0.5
1,48613,14227,1.0
1,40731,3019,0.75
1,35503,19344,0.75
1,11356,5515,0.75
1,65019,5579,0.0
1,14570,5538,1.0
1,63415,10267,0.75
1,22791,15835,1.0
2,26731,9594,0.75
1,35769,7141,1.0
1,22371,3118,1.0
1,29960,11004,0.5
1,30641,2165,0.0
1,13588,11860,1.0
1,28594,6375,1.0
1,25211,14352,0.75
1,33779,7308,1.0
1,55781,11064,0.75
1,44467,2679,0.0
1,19889,14748,0.75
1,30327,14103,1.0
1,25662,2195,0.5
1,73,15787,1.0
1,686,5677,1.0
1,22976,5158,0.5
1,35581,16545,1.0
1,58703,20127,1.0
1,44355,16414,0.75
1,45840,16432,0.0
1,3794,5272,1.0
1,14207,11081,1.0
1,48231,5774,1.0
1,52131,8057,1.0
1,58876,14298,0.0
1,46720,12027,0.75
1,20717,17301,1.0
1,2408,10900,1.0
1,38757,13410,0.75
1,40671,15445,0.75
1,57207,7006,1.0
1,31263,3983,1.0
1,29725,973,0.0
1,61159,4253,0.5
1,3927,2081,1.0
1,19470,13326,0.0
1,55822,17058,0.0
1,12680,12649,0.75
1,29550,14006,1.0
1,26933,8375,1.0
1,3024,364,0.0
1,63071,16958,1.0
1,16970,4506,1.0
1,8406,6286,1.0
1,56602,102,1.0
1,29568,568,1.0
1,36666,12877,1.0
1,23541,11404,1.0
1,24060,3965,0.75
1,52880,11462,0.75
1,48096,7569,0.75
1,19966,6375,0.75
1,52877,12191,1.0
1,23443,4416,0.75
1,38870,2816,0.75
1,58270,1364,1.0
1,42915,19094,1.0
1,16599,4744,1.0
1,1464,17020,1.0
1,61581,14093,0.75
1,62804,20337,0.75
1,34164,254,1.0
1,5862,9851,0.75
1,58386,11649,0.75
1,19764,13270,0.5
1,20914,4603,0.75
1,55319,3224,0.5
1,22872,2960,1.0
1,30601,9527,1.0
1,31931,1724,1.0
1,19997,14058,0.5
1,21555,2055,0.5
1,53984,12154,0.0
1,47671,4251,1.0
1,54031,19336,1.0
1,5882,6290,1.0
1,60073,13293,1.0
1,36725,20233,0.75
1,52740,17307,1.0
1,36308,7845,1.0
2,28914,15601,0.75
1,54804,14857,1.0
1,1545,10301,0.25
1,8500,7144,1.0
1,20620,1745,1.0
1,1246,5190,0.75
1,13921,9283,1.0
1,1507,6277,1.0
1,61468,1123,1.0
1,23591,21038,1.0
1,34054,6220,1.0
1,45188,6631,1.0
1,999,5199,1.0
1,63045,17020,1.0
1,36548,19779,1.0
2,55138,15344,1.0
1,49014,21163,1.0
1,7369,2708,0.75
1,10586,4506,1.0
1,41915,6813,1.0
1,25841,8389,1.0
1,37315,2346,0.75
1,30061,11305,1.0
1,37015,4312,1.0
1,61543,3826,1.0
1,48171,2942,1.0
1,19542,3169,1.0
1,43141,8429,1.0
3,57289,7235,1.0
1,45215,8067,0.75
1,1525,13798,1.0
1,61152,734,1.0
1,1766,19154,0.0
1,1674,18494,1.0
1,51953,11463,1.0
1,33673,3934,1.0
1,17892,18272,1.0
1,39430,4722,1.0
1,36764,79,0.75
1,32228,12443,1.0
1,37707,10851,1.0
1,61869,2496,0.75
1,64807,19073,0.0
1,48885,17575,0.0
1,4964,19097,1.0
1,64061,20458,0.25
1,24451,7374,1.0
1,10393,6623,1.0
1,17488,11443,1.0
1,11805,5161,0.0
1,10352,19784,1.0
1,21691,18036,1.0
1,60443,20984,1.0
1,38648,8109,1.0
1,31280,13785,1.0
1,16034,12540,0.75
1,21665,16649,0.5
1,49713,10544,0.25
1,11431,844,0.75
1,33728,13289,0.0
1,19531,4253,1.0
1,28006,19948,1.0
2,44647,14297,1.0
2,14187,3204,1.0
1,46522,17519,1.0
1,15084,9676,1.0
1,41802,19575,1.0
1,42607,13138,1.0
1,39935,11680,1.0
1,9009,4297,1.0
1,52464,14372,0.75
1,64871,4038,0.75
1,18237,14899,0.5
1,56697,17096,0.75
1,17154,3122,0.75
1,49123,1466,1.0
1,23624,8911,0.75
1,26460,20265,0.75
1,45348,2682,0.75
1,35628,2480,1.0
2,14620,12004,0.75
2,1232,9137,0.0
1,28630,13317,0.0
1,46781,3903,1.0
1,29948,18339,1.0
1,33634,8206,1.0
1,51093,19087,1.0
1,33695,20557,1.0
1,27732,1466,1.0
1,47525,9908,0.75
1,33154,1402,1.0
1,38171,18927,0.5
1,49080,11426,0.5
1,19373,990,1.0
1,5376,4657,1.0
1,34502,3961,1.0
1,39550,5161,1.0
1,5409,3966,1.0
1,57202,20158,0.5
1,4895,9910,1.0
1,5147,11199,0.75
1,9231,3837,1.0
1,22618,14251,1.0
1,3999,3395,0.0
1,7668,1076,0.25
1,59917,14333,1.0
1,19305,16944,0.75
1,12618,8181,1.0
4,60384,12255,0.0
2,29827,14298,0.75
1,37529,19677,0.5
1,54225,17061,0.0
2,11837,13698,0.75
1,22377,5946,1.0
1,48767,13413,0.25
1,9264,12494,1.0
1,20343,10066,0.75
1,30810,15720,0.25
2,26168,9400,0.0
1,64359,20575,1.0
2,44267,20347,0.75
1,2155,1889,0.25
1,24789,7384,1.0
1,3541,12819,1.0
1,57797,11338,1.0
1,24598,20347,1.0
1,56681,1779,1.0
1,55775,6756,1.0
1,24414,13879,0.75
2,29722,932,0.0
1,58436,9215,1.0
1,13010,11351,1.0
1,36303,11775,1.0
1,16790,13224,1.0
1,11320,14788,1.0
1,22637,20765,0.75
1,57045,19982,1.0
1,40768,2961,0.75
1,50443,17928,1.0
1,13747,6682,1.0
1,30780,16424,1.0
1,60497,9911,1.0
1,50356,7843,1.0
1,19627,5168,1.0
1,1032,19569,1.0
1,47847,1950,1.0
1,12552,18102,0.75
1,57307,8272,0.5
1,43251,19062,0.75
1,6471,846,1.0
1,25003,10307,1.0
1,62569,15847,0.75
2,26982,18550,1.0
1,22781,5161,1.0
1,37567,4884,1.0
1,49351,9821,1.0
1,17387,17301,1.0
1,51123,13999,0.75
1,25735,17665,1.0
2,51739,9558,1.0
1,36242,398,1.0
1,10406,12036,1.0
3,3198,1246,0.25
1,20889,1684,0.75
1,47071,20235,1.0
1,10127,12178,0.5
1,51889,13608,1.0
1,29730,1026,1.0
1,12051,8486,1.0
1,4602,2896,1.0
1,38068,5960,1.0
1,60856,13678,1.0
1,36253,14914,0.5
1,48392,8416,0.5
1,30800,4418,1.0
1,62912,8930,1.0
1,48384,16545,1.0
1,44934,13761,1.0
1,40183,9457,0.25
1,23162,9891,1.0
1,63984,10859,0.75
1,23381,12723,1.0
1,20310,715,1.0
1,29500,10162,1.0
1,25176,4226,0.5
1,37305,5546,1.0
1,47170,18200,1.0
1,55453,19094,1.0
1,48158,2278,0.0
1,13131,13426,1.0
1,41660,5728,1.0
1,62852,12660,1.0
2,38702,2670,1.0
1,2214,7374,1.0
1,27995,18769,1.0
1,59057,18653,0.25
1,22648,19772,1.0
1,49489,7705,1.0
1,28728,19399,1.0
1,12256,4268,1.0
2,8111,11451,1.0
1,46104,8660,0.75
1,40123,10343,1.0
1,14687,10334,1.0
1,12505,843,1.0
1,53088,11338,1.0
1,2712,6580,0.75
1,4398,18345,0.75
1,36864,5042,1.0
1,11077,9721,1.0
1,20170,20475,1.0
1,63253,10098,1.0
1,27569,6102,1.0
1,45273,19153,1.0
1,10994,11113,1.0
2,3618,11827,0.75
1,41779,4714,0.75
1,16288,880,1.0
1,55288,13300,1.0
1,16007,14287,0.75
1,26500,8414,1.0
1,8119,10789,1.0
1,8774,147,0.75
1,500,9102,1.0
1,61484,10792,1.0
1,29761,1980,0.5
1,24715,19279,1.0
1,55720,17861,0.5
1,45011,5338,1.0
1,3597,2996,0.75
1,9158,4545,0.75
1,22455,15072,0.0
1,31819,4714,0.75
1,20084,8373,0.5
3,29470,14202,1.0
1,15129,6058,1.0
1,41207,10260,0.5
1,46604,16547,0.5
1,2186,19811,0.75
1,2205,5927,0.5
1,23031,3700,0.75
1,42962,12558,0.5
1,2935,16521,1.0
1,13842,8891,0.75
1,5614,519,1.0
1,45799,13635,0.5
1,56442,20619,0.75
1,27148,734,1.0
1,56621,9090,1.0
2,47945,17991,1.0
1,56138,6912,1.0
1,50523,14520,0.5
1,14693,14662,1.0
1,19322,12725,0.0
1,47,20382,1.0
1,25858,10366,0.75
1,16352,9244,0.75
1,46241,13753,0.75
1,30783,12801,1.0
1,34778,16774,1.0
1,13895,3598,1.0
1,46985,5381,1.0
2,51713,16388,0.25
1,220,18404,1.0
1,1151,18981,0.5
1,34439,8285,0.75
1,8479,5538,0.75
1,32637,16214,0.75
1,34608,3889,1.0
1,28228,5473,0.25
3,20027,1892,1.0
1,64909,14730,1.0
3,16916,398,0.75
1,10596,15411,0.75
1,1898,21094,1.0
1,62817,743,0.25
1,54947,20263,0.75
1,38689,4714,1.0
1,34550,5538,0.75
1,61764,11287,1.0
1,42282,14298,1.0
1,59594,795,1.0
1,62485,1232,0.25
1,24229,15913,0.75
1,13572,1107,1.0
1,25896,17146,0.75
1,35982,16701,1.0
2,59135,15344,1.0
2,58990,7607,1.0
1,35723,9642,0.5
1,2996,13321,0.75
1,16966,14321,1.0
1,54204,9610,1.0
1,55012,9227,1.0
1,10878,7158,0.75
1,36850,17268,0.0
1,13318,18170,0.5
1,59032,12725,1.0
1,6026,6211,0.25
1,34042,15313,1.0
1,11926,14497,1.0
1,5995,7263,1.0
1,12880,6788,1.0
1,6924,4254,0.75
1,46450,7664,1.0
1,28495,3277,1.0
1,22854,11956,1.0
1,58701,4189,1.0
1,32684,164,1.0
1,36276,4343,1.0
1,27930,1493,1.0
1,55809,6838,1.0
1,23365,6036,0.5
1,17742,13344,0.75
1,54621,21237,0.75
1,334,19225,1.0
1,46129,3975,1.0
1,61538,6043,0.75
1,31917,3039,0.75
1,53379,3122,1.0
1,35210,7758,0.75
1,38367,12289,1.0
1,24754,5195,1.0
1,59430,4801,1.0
1,34122,14882,1.0
1,64507,14929,0.75
1,61013,5659,1.0
1,32244,9644,1.0
1,45016,2997,1.0
1,10033,7006,0.75
2,55374,2403,1.0
1,32591,15028,1.0
1,53964,843,1.0
1,3261,3967,1.0
2,35500,6277,0.5
1,29560,4234,1.0
1,30894,9676,0.0
1,7689,7761,1.0
1,18493,10850,0.0
1,50270,8085,0.5
1,14061,18279,1.0
1,64986,15841,1.0
1,65047,5960,1.0
1,21635,1252,1.0
1,29528,846,1.0
1,35112,12122,1.0
2,26436,7006,1.0
1,17746,1779,0.75
1,26116,7540,1.0
1,46085,7378,1.0
1,27418,20592,1.0
1,7510,20557,1.0
1,31858,2203,0.75
1,54826,15720,1.0
1,16665,7370,1.0
1,25795,1014,1.0
1,37868,13025,1.0
1,23882,13900,0.5
1,55548,14596,1.0
1,44893,13761,1.0
1,60551,12764,0.5
1,15491,3880,1.0
1,36319,804,1.0
1,29301,3966,0.0
1,10544,12314,0.0
1,56278,2617,1.0
1,28215,14298,1.0
1,43356,5279,0.75
1,7380,16216,1.0
